x y phi
0.32 0.75 41.213993415134865
0.32 0.78 42.51670097019354
0.32 0.8099999999999999 43.77744967449816
0.32 0.84 44.994995321289586
0.32 0.87 46.16813634001052
0.32 0.8999999999999999 47.295714982110525
0.32 0.9299999999999999 48.376618463604046
0.32 0.96 49.409780063253926
0.32 0.99 50.39418017529641
0.32 1.02 51.32884731566898
0.32 1.05 52.21285908074782
0.32 1.08 53.04534305764885
0.32 1.1099999999999999 53.82547768519384
0.32 1.14 54.552493064692214
0.32 1.17 55.225671719738045
0.32 1.2 55.84434930427266
0.32 1.23 56.40791525821394
0.32 1.26 56.91581341000552
0.32 1.29 57.36754252549082
0.32 1.3199999999999998 57.76265680257082
0.32 1.3499999999999999 58.10076631115676
0.32 1.38 58.38138165036368
0.32 1.41 58.59131714965143
0.32 1.44 58.31906588770279
0.32 1.47 51.48868971700799
0.32 1.5 0.8443279255020151
0.33 0.0 0.0
0.33 0.03 1.41401685447396
0.33 0.06 3.172664649218119
0.33 0.09 5.032615275569928
0.33 0.12 6.912941473935937
0.33 0.15 8.791785474514123
0.33 0.18 10.662971605789963
0.33 0.21 12.523815005036306
0.33 0.24 14.372329035444041
0.33 0.27 16.20666411414113
0.33 0.3 18.025005908293267
0.33 0.32999999999999996 19.825559307046696
0.33 0.36 21.60654728808964
0.33 0.39 23.366212217766076
0.33 0.42 25.102817517325594
0.33 0.44999999999999996 26.81464936673655
0.33 0.48 28.50001839459984
0.33 0.51 30.15726134515728
0.33 0.54 31.78474271969743
0.33 0.57 33.38085639059175
0.33 0.6 34.94402718634817
0.33 0.63 36.47271244611521
0.33 0.6599999999999999 37.96540354210187
0.33 0.69 39.42062736841119
0.33 0.72 40.83694779481792
0.33 0.75 42.21296708405561
0.33 0.78 43.547327271214606
0.33 0.8099999999999999 44.838711503889456
0.33 0.84 46.08584534175321
0.33 0.87 47.287498014276196
0.33 0.8999999999999999 48.442483635347905
0.33 0.9299999999999999 49.549662373603454
0.33 0.96 50.60794157729949
0.33 0.99 51.61627685262958
0.33 1.02 52.57367309441474
0.33 1.05 53.47918546815218
0.33 1.08 54.331920342452875
0.33 1.1099999999999999 55.131036170947795
0.33 1.14 55.87574432279264
0.33 1.17 56.565309860951274
0.33 1.2 57.199052267489776
0.33 1.23 57.776346115165516
0.33 1.26 58.2966216846484
0.33 1.29 58.759365526764945
0.33 1.3199999999999998 59.16412096921074
0.33 1.3499999999999999 59.51048856723085
0.33 1.38 59.79796650179913
0.33 1.41 60.01302036405984
0.33 1.44 59.73360981031752
0.33 1.47 52.73343974619161
0.33 1.5 0.8607420270039436
0.34 0.0 0.0
0.34 0.03 1.4451561383693745
0.34 0.06 3.243262454788585
0.34 0.09 5.1452858202777865
0.34 0.12 7.0682673995510825
0.34 0.15 8.9897692416665
0.34 0.18 10.90344947407687
0.34 0.21 12.806555620586828
0.34 0.24 14.697054429855019
0.34 0.27 16.57305400318241
0.34 0.3 18.432698738902932
0.34 0.32999999999999996 20.27415274029771
0.34 0.36 22.095598617142983
0.34 0.39 23.89523880811218
0.34 0.42 25.671297283605888
0.34 0.44999999999999996 27.422021288057408
0.34 0.48 29.14568306820415
0.34 0.51 30.84058157796428
0.34 0.54 32.50504415713559
0.34 0.57 34.137428182105374
0.34 0.6 35.73612268692106
0.34 0.63 37.29954995311913
0.34 0.6599999999999999 38.82616706674272
0.34 0.69 40.314467441011395
0.34 0.72 41.76298230314043
0.34 0.75 43.17028214384223
0.34 0.78 44.53497812807936
0.34 0.8099999999999999 45.85572346567716
0.34 0.84 47.13121474044292
0.34 0.87 48.36019319648038
0.34 0.8999999999999999 49.54144598042978
0.34 0.9299999999999999 50.67380733840776
0.34 0.96 51.75615976646564
0.34 0.99 52.78743511343091
0.34 1.02 53.76661563504351
0.34 1.05 54.69273499834648
0.34 1.08 55.56487923534
0.34 1.1099999999999999 56.38218764495741
0.34 1.14 57.14385364247326
0.34 1.17 57.849125555505054
0.34 1.2 58.497307365823126
0.34 1.23 59.087759396236635
0.34 1.26 59.6198989418777
0.34 1.29 60.09320084526076
0.34 1.3199999999999998 60.5071980145496
0.34 1.3499999999999999 60.86148188452065
0.34 1.38 61.15553871323368
0.34 1.41 61.37549871018757
0.34 1.44 61.08920460803664
0.34 1.47 53.926148906933584
0.34 1.5 0.8763066800438637
0.35000000000000003 0.0 0.0
0.35000000000000003 0.03 1.474869229824469
0.35000000000000003 0.06 3.3106595595486445
0.35000000000000003 0.09 5.252878605559436
0.35000000000000003 0.12 7.216617826335888
0.35000000000000003 0.15 9.178881232298435
0.35000000000000003 0.18 11.133167007779218
0.35000000000000003 0.21 13.076657779062977
0.35000000000000003 0.24 15.007275686657454
0.35000000000000003 0.27 16.923088383030002
0.35000000000000003 0.3 18.82220082890086
0.35000000000000003 0.32999999999999996 20.702738153474
0.35000000000000003 0.36 22.562844392143266
0.35000000000000003 0.39 24.400683829873977
0.35000000000000003 0.42 26.21444273893151
0.35000000000000003 0.44999999999999996 28.002331157959464
0.35000000000000003 0.48 29.762584656903023
0.35000000000000003 0.51 31.4934660780714
0.35000000000000003 0.54 33.19326725047306
0.35000000000000003 0.57 34.86031067557026
0.35000000000000003 0.6 36.49295118276696
0.35000000000000003 0.63 38.08957755299367
0.35000000000000003 0.6599999999999999 39.648614108786
0.35000000000000003 0.69 41.16852226928816
0.35000000000000003 0.72 42.647802068646456
0.35000000000000003 0.75 44.08499363629454
0.35000000000000003 0.78 45.478678637669375
0.35000000000000003 0.8099999999999999 46.82748167393625
0.35000000000000003 0.84 48.130071639341324
0.35000000000000003 0.87 49.38516303485234
0.35000000000000003 0.8999999999999999 50.591517236790935
0.35000000000000003 0.9299999999999999 51.74794371920473
0.35000000000000003 0.96 52.85330122877261
0.35000000000000003 0.99 53.906498911084086
0.35000000000000003 1.02 54.90649738718082
0.35000000000000003 1.05 55.852309779298174
0.35000000000000003 1.08 56.74300268479441
0.35000000000000003 1.1099999999999999 57.57769709730652
0.35000000000000003 1.14 58.355569274223186
0.35000000000000003 1.17 59.07585154961947
0.35000000000000003 1.2 59.73783309185026
0.35000000000000003 1.23 60.340860605055376
0.35000000000000003 1.26 60.8843389738837
0.35000000000000003 1.29 61.36773185080012
0.35000000000000003 1.3199999999999998 61.790562185395856
0.35000000000000003 1.3499999999999999 62.152412695179585
0.35000000000000003 1.38 62.45275822229377
0.35000000000000003 1.41 62.67740728231092
0.35000000000000003 1.44 62.384512168912785
0.35000000000000003 1.47 55.06563986371362
0.35000000000000003 1.5 0.8910065241883678
0.36 0.0 0.0
0.36 0.03 1.5031268046341844
0.36 0.06 3.3747894473441633
0.36 0.09 5.355287443214576
0.36 0.12 7.357846338476684
0.36 0.15 9.35893479857215
0.36 0.18 11.351897480770067
0.36 0.21 13.333854893989024
0.36 0.24 15.302686621061673
0.36 0.27 17.256421772563215
0.36 0.3 19.193127741751905
0.36 0.32999999999999996 21.110892534013082
0.36 0.36 23.007823441962085
0.36 0.39 24.88204840847724
0.36 0.42 26.73171779761135
0.36 0.44999999999999996 28.555006208686557
0.36 0.48 30.350114276127893
0.36 0.51 32.115270444993236
0.36 0.54 33.84873271925306
0.36 0.57 35.548790380926036
0.36 0.6 37.2137656783505
0.36 0.63 38.84201548192281
0.36 0.6599999999999999 40.43193290566783
0.36 0.69 41.98194889304137
0.36 0.72 43.4905337653996
0.36 0.75 44.956198731607145
0.36 0.78 46.37749735729424
0.36 0.8099999999999999 47.75302699231279
0.36 0.84 49.08143015498276
0.36 0.87 50.36139587176264
0.36 0.8999999999999999 51.59166097102208
0.36 0.9299999999999999 52.77101132963984
0.36 0.96 53.89828307119666
0.36 0.99 54.972363714580766
0.36 1.02 55.99219327187251
0.36 1.05 56.95676529442433
0.36 1.08 57.865127866104146
0.36 1.1099999999999999 58.71638454272168
0.36 1.14 59.509695236710556
0.36 1.17 60.244277046193375
0.36 1.2 60.91940502761132
0.36 1.23 61.53441291115589
0.36 1.26 62.08869375829687
0.36 1.29 62.581700560757255
0.36 1.3199999999999998 63.012946780344436
0.36 1.3499999999999999 63.38200682910468
0.36 1.38 63.68834465152784
0.36 1.41 63.91746107449091
0.36 1.44 63.618254001690055
0.36 1.47 56.15078791367206
0.36 1.5 0.9048270524660196
0.37 0.0 0.0
0.37 0.03 1.529900975441053
0.37 0.06 3.4355888278253977
0.37 0.09 5.452411264026913
0.37 0.12 7.491813553670893
0.37 0.15 9.529752239456652
0.37 0.18 11.559425019342278
0.37 0.21 13.57789312643504
0.37 0.24 15.58299567841296
0.37 0.27 17.572725188955932
0.37 0.3 19.545113391095068
0.37 0.32999999999999996 21.498213053297125
0.37 0.36 23.430096593267166
0.37 0.39 25.338857459286174
0.37 0.42 27.222611932557236
0.37 0.44999999999999996 29.079500974526763
0.37 0.48 30.90769205985187
0.37 0.51 32.705380984645664
0.37 0.54 34.470793646976226
0.37 0.57 36.20218779768659
0.37 0.6 37.89785475978375
0.37 0.63 39.55612111469644
0.37 0.6599999999999999 41.17535035373731
0.37 0.69 42.753944493139336
0.37 0.72 44.29034565107291
0.37 0.75 45.7830375850871
0.37 0.78 47.230547188457926
0.37 0.8099999999999999 48.6314459439668
0.37 0.84 49.98435133367462
0.37 0.87 51.28792820329997
0.37 0.8999999999999999 52.54089007985525
0.37 0.9299999999999999 53.742000441240265
0.37 0.96 54.89007393654012
0.37 0.99 55.98397755582353
0.37 1.02 57.022631748286884
0.37 1.05 58.00501148764044
0.37 1.08 58.9301472836856
0.37 1.1099999999999999 59.79712613908465
0.37 1.14 60.60509245037896
0.37 1.17 61.35324885236625
0.37 1.2 62.04085700500374
0.37 1.23 62.667238322060705
0.37 1.26 63.23177464080119
0.37 1.29 63.73390883203588
0.37 1.3199999999999998 64.17314534994141
0.37 1.3499999999999999 64.54905072110427
0.37 1.38 64.86107852138225
0.37 1.41 65.09443619786131
0.37 1.44 64.78921244678703
0.37 1.47 57.18052205073139
0.37 1.5 0.9177546256839811
0.38 0.0 0.0
0.38 0.03 1.5551653190685033
0.38 0.06 3.4929976982772084
0.38 0.09 5.544154216202885
0.38 0.12 7.618387258548051
0.38 0.15 9.691164973058523
0.38 0.18 11.755544811273566
0.38 0.21 13.80853163060287
0.38 0.24 15.847926216053036
0.38 0.27 17.871686465534463
0.38 0.3 19.877810394283728
0.38 0.32999999999999996 21.86431745552663
0.38 0.36 23.829247094345707
0.38 0.39 25.770660145958146
0.38 0.42 27.68664066771775
0.38 0.44999999999999996 29.57529781783922
0.38 0.48 31.434767719690512
0.38 0.51 33.26321530096889
0.38 0.54 35.05883610466198
0.38 0.57 36.81985806982436
0.38 0.6 38.544543280387174
0.38 0.63 40.23118968027134
0.38 0.6599999999999999 41.87813275311148
0.38 0.69 43.48374716493253
0.38 0.72 45.046448368158224
0.38 0.75 46.56469416536815
0.38 0.78 48.03698623126052
0.38 0.8099999999999999 49.46187159131826
0.38 0.84 50.8379440557195
0.38 0.87 52.16384560707712
0.38 0.8999999999999999 53.43826774063795
0.38 0.9299999999999999 54.65995275561901
0.38 0.96 55.82769499640636
0.38 0.99 56.94034204239154
0.38 1.02 57.9967958452717
0.38 1.05 58.996013812690606
0.38 1.08 59.93700983715142
0.38 1.1099999999999999 60.818855269185875
0.38 1.14 61.64067983381903
0.38 1.17 62.401672489425664
0.38 1.2 63.101082228130466
0.38 1.23 63.73821881696206
0.38 1.26 64.31245347902974
0.38 1.29 64.82321951405022
0.38 1.3199999999999998 65.27001285761247
0.38 1.3499999999999999 65.65239257862841
0.38 1.38 65.9698024235775
0.38 1.41 66.20717105820214
0.38 1.44 65.8962318477895
0.38 1.47 58.15382599522955
0.38 1.5 0.9297764858882513
0.39 0.0 0.0
0.39 0.03 1.5788949024914345
0.39 0.06 3.54695940247574
0.39 0.09 5.630425759215432
0.39 0.12 7.737442537912711
0.39 0.15 9.843013701221725
0.39 0.18 11.940063305626449
0.39 0.21 14.025542788626023
0.39 0.24 16.097216772886423
0.39 0.27 18.153010555843714
0.39 0.3 20.190890410651377
0.39 0.32999999999999996 22.20884442985185
0.39 0.36 24.204881020734163
0.39 0.39 26.177030319171614
0.39 0.42 28.123346049471248
0.39 0.44999999999999996 30.041907432647136
0.39 0.48 31.930821080197784
0.39 0.51 33.78822286239799
0.39 0.54 35.612279747934714
0.39 0.57 37.40119161288289
0.39 0.6 39.15319301720973
0.39 0.63 40.866554947050865
0.39 0.6599999999999999 42.53958652103824
0.39 0.69 44.17063665899586
0.39 0.72 45.75809571135665
0.39 0.75 47.30039704769218
0.39 0.78 48.79601860278777
0.39 0.8099999999999999 50.24348437873712
0.39 0.84 51.641365901574055
0.39 0.87 52.988283631003796
0.39 0.8999999999999999 54.28290832184273
0.39 0.9299999999999999 55.523962335822965
0.39 0.96 56.71022090246695
0.39 0.99 57.840513327788145
0.39 1.02 58.91372414962461
0.39 1.05 59.92879423846553
0.39 1.08 60.884721842684066
0.39 1.1099999999999999 61.78056357714543
0.39 1.14 62.615435354214
0.39 1.17 63.38851325624107
0.39 1.2 64.09903434867219
0.39 1.23 64.74629743297136
0.39 1.26 65.32966373861942
0.39 1.29 65.84855755350334
0.39 1.3199999999999998 66.30246679207465
0.39 1.3499999999999999 66.690943500716
0.39 1.38 67.01342214548313
0.39 1.41 67.2545674843529
0.39 1.44 66.93821967403913
0.39 1.47 59.06973918063297
0.39 1.5 0.9408807689542255
0.4 0.0 0.0
0.4 0.03 1.6010663073826792
0.4 0.06 3.597420686397564
0.4 0.09 5.711140752726387
0.4 0.12 7.848861897307021
0.4 0.15 9.985148565707904
0.4 0.18 12.112798402404707
0.4 0.21 14.228712433514776
0.4 0.24 16.330621325393242
0.4 0.27 18.416419822474637
0.4 0.3 20.484044462868553
0.4 0.32999999999999996 22.531453963942006
0.4 0.36 24.55662766065089
0.4 0.39 26.557566933541736
0.4 0.42 28.53229709461305
0.4 0.44999999999999996 30.47886932325436
0.4 0.48 32.39536258763974
0.4 0.51 34.27988554029165
0.4 0.54 36.13057838457617
0.4 0.57 37.94561471009272
0.4 0.6 39.72320329511999
0.4 0.63 41.46158987433542
0.4 0.6599999999999999 43.159058870063305
0.4 0.69 44.81393508534275
0.4 0.72 46.42458535714493
0.4 0.75 47.989420168107706
0.4 0.78 49.506895215197474
0.4 0.8099999999999999 50.97551293374974
0.4 0.84 52.39382397538466
0.4 0.87 53.760428638338894
0.4 0.8999999999999999 55.07397824880228
0.4 0.9299999999999999 56.33317649189608
0.4 0.96 57.536780690979214
0.4 0.99 58.68360303402007
0.4 1.02 59.77251174582358
0.4 1.05 60.80243220495678
0.4 1.08 61.77234800427027
0.4 1.1099999999999999 62.68130195396951
0.4 1.14 63.528397026245486
0.4 1.17 64.31279724053287
0.4 1.2 65.03372848852194
0.4 1.23 65.69047929811006
0.4 1.26 66.28240153553861
0.4 1.29 66.8089110450229
0.4 1.3199999999999998 67.26948822524334
0.4 1.3499999999999999 67.66367854212919
0.4 1.38 67.99090773942584
0.4 1.41 68.23559180137195
0.4 1.44 67.9141475882448
0.4 1.47 59.92735769188657
0.4 1.5 0.9510565162951535
0.41000000000000003 0.0 0.0
0.41000000000000003 0.03 1.621657653190815
0.41000000000000003 0.06 3.6443317506596618
0.41000000000000003 0.09 5.786219540363879
0.41000000000000003 0.12 7.952535378552765
0.41000000000000003 0.15 10.117429295493602
0.41000000000000003 0.18 12.273579631476974
0.41000000000000003 0.21 14.417840059530892
0.41000000000000003 0.24 16.547909529247107
0.41000000000000003 0.27 18.66165430968661
0.41000000000000003 0.3 20.756983240300606
0.41000000000000003 0.32999999999999996 22.83182767777906
0.41000000000000003 0.36 24.88413987889647
0.41000000000000003 0.39 26.91189444126811
0.41000000000000003 0.42 28.913090213362118
0.41000000000000003 0.44999999999999996 30.88575225619361
0.41000000000000003 0.48 32.82793379043821
0.41000000000000003 0.51 34.73771811739718
0.41000000000000003 0.54 36.61322051050995
0.41000000000000003 0.57 38.45259007534655
0.41000000000000003 0.6 40.25401157621624
0.41000000000000003 0.63 42.015707227585914
0.41000000000000003 0.6599999999999999 43.735938448539784
0.41000000000000003 0.69 45.41300757854877
0.41000000000000003 0.72 47.045259552856585
0.41000000000000003 0.75 48.63108353582875
0.41000000000000003 0.78 50.16891451065291
0.41000000000000003 0.8099999999999999 51.657234823821526
0.41000000000000003 0.84 53.09457568287256
0.41000000000000003 0.87 54.4795186059104
0.41000000000000003 0.8999999999999999 55.81069682147619
0.41000000000000003 0.9299999999999999 57.086796617386284
0.41000000000000003 0.96 58.3065586372075
0.41000000000000003 0.99 59.46877912308992
0.41000000000000003 1.02 60.572311103730556
0.41000000000000003 1.05 61.616065526295564
0.41000000000000003 1.08 62.59901233118384
0.41000000000000003 1.1099999999999999 63.52018146857161
0.41000000000000003 1.14 64.37866385573435
0.41000000000000003 1.17 65.17361227420176
0.41000000000000003 1.2 65.90424220586007
0.41000000000000003 1.23 66.5698326071768
0.41000000000000003 1.26 67.16972662078355
0.41000000000000003 1.29 67.70333222371494
0.41000000000000003 1.3199999999999998 68.1701228116639
0.41000000000000003 1.3499999999999999 68.56963771867639
0.41000000000000003 1.38 68.9012945329089
0.41000000000000003 1.41 69.14927584440103
0.41000000000000003 1.44 68.8230524550891
0.41000000000000003 1.47 60.72583515179316
0.41000000000000003 1.5 0.9602936856769431
0.42 0.0 0.0
0.42 0.03 1.640648618715081
0.42 0.06 3.6876462996003294
0.42 0.09 5.8555880281935
0.42 0.12 8.048360668031064
0.42 0.15 10.239725344857662
0.42 0.18 12.422248320354264
0.42 0.21 14.592739019492107
0.42 0.24 16.74886694595188
0.42 0.27 18.888471999152724
0.42 0.3 21.009437383609026
0.42 0.32999999999999996 23.1096691368342
0.42 0.36 25.187094458296258
0.42 0.39 27.239663161506535
0.42 0.42 29.265349606297413
0.42 0.44999999999999996 31.262154684335663
0.42 0.48 33.22810779003434
0.42 0.51 35.16126876502342
0.42 0.54 37.059729812812996
0.42 0.57 38.92161738155274
0.42 0.6 40.74509401300072
0.42 0.63 42.52836015587266
0.42 0.6599999999999999 44.26965594178191
0.42 0.69 45.96726292201696
0.42 0.72 47.61950576344288
0.42 0.75 49.22475390185289
0.42 0.78 50.78142315113833
0.42 0.8099999999999999 52.28797726668912
0.42 0.84 53.74292946148168
0.42 0.87 55.144843873358255
0.42 0.8999999999999999 56.49233698204951
0.42 0.9299999999999999 57.784078974541984
0.42 0.96 59.018795057443
0.42 0.99 60.195266715047794
0.42 1.02 61.31233291186744
0.42 1.05 62.36889123843075
0.42 1.08 63.36389899922919
0.42 1.1099999999999999 64.29637424173166
0.42 1.14 65.16539672545288
0.42 1.17 65.97010883011976
0.42 1.2 66.70971640203905
0.42 1.23 67.38348953783122
0.42 1.26 67.99076330475683
0.42 1.29 68.53093839692495
0.42 1.3199999999999998 69.0034817267358
0.42 1.3499999999999999 69.40792695097366
0.42 1.38 69.74368407697614
0.42 1.41 69.99471791045615
0.42 1.44 69.66403728806027
0.42 1.47 61.46438355294436
0.42 1.5 0.9685831611286311
0.43 0.0 0.0
0.43 0.03 1.6580204621496302
0.43 0.06 3.727321586930791
0.43 0.09 5.919177757760526
0.43 0.12 8.136243197518677
0.43 0.15 10.351916022016681
0.43 0.18 12.558657750517288
0.43 0.21 14.753236708639994
0.43 0.24 16.933295254068916
0.43 0.27 19.09664904833788
0.43 0.3 21.241157750045165
0.43 0.32999999999999996 23.36470414401537
0.43 0.36 25.465192418013647
0.43 0.39 27.54054962473371
0.43 0.42 29.588727634434335
0.43 0.44999999999999996 31.607705142312323
0.43 0.48 33.5954896612678
0.43 0.51 35.55011948796136
0.43 0.54 37.46966563873839
0.43 0.57 39.35223375329757
0.43 0.6 41.195965964195
0.43 0.63 42.999042730335006
0.43 0.6599999999999999 44.75968463263752
0.43 0.69 46.47615413010984
0.43 0.72 48.14675727458983
0.43 0.75 49.76984538246825
0.43 0.78 51.34381666174041
0.43 0.8099999999999999 52.867117792781556
0.43 0.84 54.33824546128571
0.43 0.87 55.75574784185544
0.43 0.8999999999999999 57.11822603077826
0.43 0.9299999999999999 58.42433542657572
0.43 0.96 59.67278705696266
0.43 0.99 60.86234885090727
0.43 1.02 61.991846854536426
0.43 1.05 63.06016638968655
0.43 1.08 64.06625315395618
0.43 1.1099999999999999 65.00911426117536
0.43 1.14 65.88781922126425
0.43 1.17 66.70150085851456
0.43 1.2 67.4493561673873
0.43 1.23 68.13064710498227
0.43 1.26 68.74470131939735
0.43 1.29 69.29091281325854
0.43 1.3199999999999998 69.76874254176634
0.43 1.3499999999999999 70.1777189446678
0.43 1.38 70.51724503073311
0.43 1.41 70.77108364614836
0.43 1.44 70.43627213252094
0.43 1.47 62.14227403342715
0.43 1.5 0.9759167619387473
0.44 0.0 0.0
0.44 0.03 1.6737560395737003
0.44 0.06 3.7633184579000676
0.44 0.09 5.976925973605073
0.44 0.12 8.21609623743845
0.44 0.15 10.453890608119966
0.44 0.18 12.682673302058255
0.44 0.21 14.899174734789192
0.44 0.24 17.101012444706214
0.44 0.27 19.285980011135003
0.44 0.3 21.451915659015725
0.44 0.32999999999999996 23.596681009919678
0.44 0.36 25.718159308222628
0.44 0.39 27.814256891549295
0.44 0.42 29.882905161841506
0.44 0.44999999999999996 31.92206261260982
0.44 0.48 33.92971684158554
0.44 0.51 35.90388653642414
0.44 0.54 37.8426234299802
0.44 0.57 39.74401422300619
0.44 0.6 41.606182472347065
0.44 0.63 43.427290442763
0.44 0.6599999999999999 45.20554092055225
0.44 0.69 46.939178987184015
0.44 0.72 48.6264937511912
0.44 0.75 50.265820036613675
0.44 0.78 51.85554002632602
0.44 0.8099999999999999 53.39408485862759
0.44 0.84 54.879936175519695
0.44 0.87 56.31162762114153
0.44 0.8999999999999999 57.687746288886494
0.44 0.9299999999999999 59.00693411577036
0.44 0.96 60.26788922267545
0.44 0.99 61.46936719914821
0.44 1.02 62.61018233148202
0.44 1.05 63.6892087728736
0.44 1.08 64.7053816544977
0.44 1.1099999999999999 65.65769813640419
0.44 1.14 66.54521839720006
0.44 1.17 67.36706656153945
0.44 1.2 68.1224315645071
0.44 1.23 68.81056795204142
0.44 1.26 69.43079661660762
0.44 1.29 69.9825054673949
0.44 1.3199999999999998 70.46515003437614
0.44 1.3499999999999999 70.87825400563412
0.44 1.38 71.2212139805299
0.44 1.41 71.4776068698327
0.44 1.44 71.13899488351692
0.44 1.47 62.758837594974075
0.44 1.5 0.9822872507286886
0.45 0.0 0.0
0.45 0.03 1.6878398218674247
0.45 0.06 3.795601387924488
0.45 0.09 6.028775685168707
0.45 0.12 8.287840982407127
0.45 0.15 10.545548466450867
0.45 0.18 12.794172586447363
0.45 0.21 15.030409074531446
0.45 0.24 17.251853001006378
0.45 0.27 19.456278040459786
0.45 0.3 21.641503117584385
0.45 0.32999999999999996 23.805370801019343
0.45 0.36 25.945745480733198
0.45 0.39 28.060514845473588
0.45 0.42 30.147591870321882
0.45 0.44999999999999996 32.20491686182277
0.45 0.48 34.23045948853674
0.45 0.51 36.22222078443019
0.45 0.54 38.17823512157129
0.45 0.57 40.0965721499616
0.45 0.6 41.975338702557735
0.45 0.63 43.812680663598485
0.45 0.6599999999999999 45.606784798393306
0.45 0.69 47.355880542765966
0.45 0.72 49.05824175038768
0.45 0.75 50.71218839627504
0.45 0.78 52.316088234771996
0.45 0.8099999999999999 53.86835841037911
0.45 0.84 55.36746701984091
0.45 0.87 56.811934623949405
0.45 0.8999999999999999 58.20033570757205
0.45 0.9299999999999999 59.53130008646302
0.45 0.96 60.80351425946962
0.45 0.99 62.01572270479937
0.45 1.02 63.16672911906841
0.45 1.05 64.25539759790855
0.45 1.08 65.28065375696772
0.45 1.1099999999999999 66.2414857921976
0.45 1.14 67.13694547838209
0.45 1.17 67.96614910492107
0.45 1.2 68.72827834794612
0.45 1.23 69.42258107790734
0.45 1.26 70.04837210183445
0.45 1.29 70.60503383953952
0.45 1.3199999999999998 71.09201693309397
0.45 1.3499999999999999 71.50884078897872
0.45 1.38 71.85489619262921
0.45 1.41 72.11359032700379
0.45 1.44 71.77151203715022
0.45 1.47 63.313465762512855
0.45 1.5 0.9876883405951378
0.46 0.0 0.0
0.46 0.03 1.700257910035445
0.46 0.06 3.824138517639737
0.46 0.09 6.074675723022895
0.46 0.12 8.351406628981898
0.46 0.15 10.626799141706078
0.46 0.18 12.893045567265574
0.46 0.21 15.146810215306136
0.46 0.24 17.385668061415227
0.46 0.27 19.607375072556383
0.46 0.3 21.80973302563265
0.46 0.32999999999999996 23.990567565475256
0.46 0.36 26.147726335234726
0.46 0.39 28.279080459377756
0.46 0.42 30.38252654576684
0.46 0.44999999999999996 32.45598874664954
0.46 0.48 34.497420805107524
0.46 0.51 36.504808074156195
0.46 0.54 38.476169504914736
0.46 0.57 40.40955960165619
0.46 0.6 42.30307034177607
0.46 0.63 44.15483305878018
0.46 0.6599999999999999 45.96302028643287
0.46 0.69 47.72584756224555
0.46 0.72 49.441575188525704
0.46 0.75 51.10850994924847
0.46 0.78 52.725006781056535
0.46 0.8099999999999999 54.289470396738906
0.46 0.84 55.800356859586884
0.46 0.87 57.256175107073176
0.46 0.8999999999999999 58.65548842235056
0.46 0.9299999999999999 59.99691585211804
0.46 0.96 61.27913356945491
0.46 0.99 62.5008761802782
0.46 1.02 63.660937972133766
0.46 1.05 64.75817410408902
0.46 1.08 65.79150173655265
0.46 1.1099999999999999 66.75990109990656
0.46 1.14 67.6624165008954
0.46 1.17 68.4981572657804
0.46 1.2 69.26629861932683
0.46 1.23 69.96608249875756
0.46 1.26 70.59681830186952
0.46 1.29 71.1578835685747
0.46 1.3199999999999998 71.64872459519309
0.46 1.3499999999999999 72.06885698089138
0.46 1.38 72.41766629840072
0.46 1.41 72.6784063779755
0.46 1.44 72.33319937455751
0.46 1.47 63.80561118426692
0.46 1.5 0.9921147013144779
0.47000000000000003 0.0 0.0
0.47000000000000003 0.03 1.7109980489225785
0.47000000000000003 0.06 3.848901684338624
0.47000000000000003 0.09 6.114580789358978
0.47000000000000003 0.12 8.406730445520765
0.47000000000000003 0.15 10.697562449243032
0.47000000000000003 0.18 12.979194668768734
0.47000000000000003 0.21 15.248263283177309
0.47000000000000003 0.24 17.50232556654623
0.47000000000000003 0.27 19.739121992804332
0.47000000000000003 0.3 21.956439360445682
0.47000000000000003 0.32999999999999996 24.15208853631955
0.47000000000000003 0.36 26.323902540874748
0.47000000000000003 0.39 28.46973803524016
0.47000000000000003 0.42 30.58747733585346
0.47000000000000003 0.44999999999999996 32.67503048927618
0.47000000000000003 0.48 34.73033733251969
0.47000000000000003 0.51 36.75136952586171
0.47000000000000003 0.54 38.7361325545285
0.47000000000000003 0.57 40.68266769703395
0.47000000000000003 0.6 42.58905395820044
0.47000000000000003 0.63 44.453409964948946
0.47000000000000003 0.6599999999999999 46.273895822987285
0.47000000000000003 0.69 48.0487149325635
0.47000000000000003 0.72 49.776115761492925
0.47000000000000003 0.75 51.45439357370903
0.47000000000000003 0.78 53.0818921116321
0.47000000000000003 0.8099999999999999 54.657005230695496
0.47000000000000003 0.84 56.178178484416414
0.47000000000000003 0.87 57.643910658446885
0.47000000000000003 0.8999999999999999 59.05275525209114
0.47000000000000003 0.9299999999999999 60.40332190582713
0.47000000000000003 0.96 61.6942777734235
0.47000000000000003 0.99 62.92434883729793
0.47000000000000003 1.02 64.09232116581865
0.47000000000000003 1.05 65.19704211130839
0.47000000000000003 1.08 66.23742144756856
0.47000000000000003 1.1099999999999999 67.2124324458008
0.47000000000000003 1.14 68.12111288786434
0.47000000000000003 1.17 68.96256601586919
0.47000000000000003 1.2 69.73596141716786
0.47000000000000003 1.23 70.44053584387244
0.47000000000000003 1.26 71.07559396608806
0.47000000000000003 1.29 71.64050905811963
0.47000000000000003 1.3199999999999998 72.1347236169743
0.47000000000000003 1.3499999999999999 72.55774991254972
